Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN,Cellpose,StarDist
6d24ea81-7d2b-487e-a_29_320_0_720_400.png,18,21,22,19,22,22,17,11,13
6d24ea81-7d2b-487e-a_29_640_0_1040_400.png,17,23,23,19,23,21,17,14,17
6d24ea81-7d2b-487e-a_29_960_0_1360_400.png,10,13,12,11,12,13,10,9,12
6d24ea81-7d2b-487e-a_29_1280_0_1680_400.png,10,11,11,11,11,11,11,11,14
6d24ea81-7d2b-487e-a_29_1600_0_2000_400.png,8,11,9,8,9,10,9,8,9
6d24ea81-7d2b-487e-a_29_1648_0_2048_400.png,8,12,11,10,12,12,10,7,11
6d24ea81-7d2b-487e-a_29_0_320_400_720.png,8,8,8,8,8,8,8,11,11
6d24ea81-7d2b-487e-a_29_320_320_720_720.png,10,13,11,11,11,12,10,11,12
6d24ea81-7d2b-487e-a_29_640_320_1040_720.png,11,14,14,12,13,13,11,11,15
6d24ea81-7d2b-487e-a_29_960_320_1360_720.png,13,13,13,13,13,13,13,12,15
6d24ea81-7d2b-487e-a_29_1280_320_1680_720.png,16,17,17,16,18,17,16,20,19
6d24ea81-7d2b-487e-a_29_1600_320_2000_720.png,10,11,10,10,10,10,10,11,11
6d24ea81-7d2b-487e-a_29_1648_320_2048_720.png,12,13,12,12,12,12,12,12,16
6d24ea81-7d2b-487e-a_29_0_640_400_1040.png,7,7,7,7,7,7,7,10,8
6d24ea81-7d2b-487e-a_29_320_640_720_1040.png,8,8,8,8,8,8,8,9,8
6d24ea81-7d2b-487e-a_29_640_640_1040_1040.png,7,9,8,8,8,8,7,5,8
6d24ea81-7d2b-487e-a_29_960_640_1360_1040.png,12,13,13,12,13,14,12,16,16
6d24ea81-7d2b-487e-a_29_1280_640_1680_1040.png,12,12,12,12,13,13,11,16,14
6d24ea81-7d2b-487e-a_29_1600_640_2000_1040.png,2,3,3,2,2,3,2,3,2
6d24ea81-7d2b-487e-a_29_1648_640_2048_1040.png,2,3,3,3,3,3,3,3,4
6d24ea81-7d2b-487e-a_29_0_960_400_1360.png,5,4,5,5,5,5,4,3,6
6d24ea81-7d2b-487e-a_29_320_960_720_1360.png,2,2,2,2,2,2,0,0,2
6d24ea81-7d2b-487e-a_29_640_960_1040_1360.png,0,0,0,0,0,0,0,0,0
6d24ea81-7d2b-487e-a_29_960_960_1360_1360.png,7,7,7,7,7,7,7,7,7
6d24ea81-7d2b-487e-a_29_1280_960_1680_1360.png,7,8,8,8,8,8,8,11,8
6d24ea81-7d2b-487e-a_29_1600_960_2000_1360.png,1,0,0,0,0,0,0,1,2
6d24ea81-7d2b-487e-a_29_1648_960_2048_1360.png,2,2,2,2,2,2,2,2,3
6d24ea81-7d2b-487e-a_29_0_1280_400_1680.png,6,8,8,7,8,8,7,7,10
6d24ea81-7d2b-487e-a_29_320_1280_720_1680.png,6,6,6,6,6,6,6,9,7
6d24ea81-7d2b-487e-a_29_640_1280_1040_1680.png,6,6,6,6,6,6,6,6,7
6d24ea81-7d2b-487e-a_29_960_1280_1360_1680.png,6,6,6,6,6,6,6,6,6
6d24ea81-7d2b-487e-a_29_1280_1280_1680_1680.png,7,7,7,7,7,7,7,8,8
6d24ea81-7d2b-487e-a_29_1600_1280_2000_1680.png,2,4,3,3,4,4,2,3,4
6d24ea81-7d2b-487e-a_29_1648_1280_2048_1680.png,2,2,2,2,2,2,2,2,4
6d24ea81-7d2b-487e-a_29_0_1600_400_2000.png,7,7,7,7,7,8,7,7,15
6d24ea81-7d2b-487e-a_29_320_1600_720_2000.png,3,3,3,3,3,3,3,2,7
6d24ea81-7d2b-487e-a_29_640_1600_1040_2000.png,3,3,3,3,3,3,3,4,4
6d24ea81-7d2b-487e-a_29_960_1600_1360_2000.png,7,6,6,6,6,6,6,7,7
6d24ea81-7d2b-487e-a_29_1280_1600_1680_2000.png,6,6,7,6,7,7,6,4,6
6d24ea81-7d2b-487e-a_29_1600_1600_2000_2000.png,6,6,6,6,6,6,6,6,9
6d24ea81-7d2b-487e-a_29_1648_1600_2048_2000.png,7,7,7,7,7,7,7,7,8
6d24ea81-7d2b-487e-a_29_0_1648_400_2048.png,9,10,10,10,10,10,9,9,19
6d24ea81-7d2b-487e-a_29_320_1648_720_2048.png,5,5,5,5,5,5,5,3,6
6d24ea81-7d2b-487e-a_29_640_1648_1040_2048.png,3,4,4,4,4,4,4,2,2
6d24ea81-7d2b-487e-a_29_960_1648_1360_2048.png,7,8,9,9,8,8,8,7,9
6d24ea81-7d2b-487e-a_29_1280_1648_1680_2048.png,5,5,6,5,6,6,5,5,6
6d24ea81-7d2b-487e-a_29_1600_1648_2000_2048.png,6,6,6,6,6,6,6,6,9
6d24ea81-7d2b-487e-a_29_1648_1648_2048_2048.png,8,8,8,8,8,8,8,8,8
7a0713bd-a1ee-44d4-a_30_0_0_400_400.png,17,19,18,14,18,18,15,12,10
7a0713bd-a1ee-44d4-a_30_320_0_720_400.png,15,16,14,12,15,17,13,11,9
7a0713bd-a1ee-44d4-a_30_640_0_1040_400.png,8,8,8,8,8,8,8,6,8
7a0713bd-a1ee-44d4-a_30_960_0_1360_400.png,1,0,0,0,0,0,0,0,2
7a0713bd-a1ee-44d4-a_30_1280_0_1680_400.png,6,7,7,7,7,7,7,4,10
7a0713bd-a1ee-44d4-a_30_1600_0_2000_400.png,10,10,11,11,11,11,11,9,12
7a0713bd-a1ee-44d4-a_30_1648_0_2048_400.png,10,11,10,10,10,10,10,10,13
7a0713bd-a1ee-44d4-a_30_0_320_400_720.png,1,0,0,0,0,0,0,1,8
7a0713bd-a1ee-44d4-a_30_320_320_720_720.png,0,0,0,0,0,0,0,0,8
7a0713bd-a1ee-44d4-a_30_640_320_1040_720.png,6,6,5,6,6,5,5,7,7
7a0713bd-a1ee-44d4-a_30_960_320_1360_720.png,0,0,0,0,0,0,0,0,4
7a0713bd-a1ee-44d4-a_30_1280_320_1680_720.png,0,0,0,0,0,0,0,1,4
7a0713bd-a1ee-44d4-a_30_1600_320_2000_720.png,10,10,10,10,10,10,10,11,13
7a0713bd-a1ee-44d4-a_30_1648_320_2048_720.png,13,13,13,13,13,13,13,15,18
7a0713bd-a1ee-44d4-a_30_0_640_400_1040.png,1,0,0,0,0,0,0,0,1
7a0713bd-a1ee-44d4-a_30_320_640_720_1040.png,0,0,0,0,0,0,0,0,5
7a0713bd-a1ee-44d4-a_30_640_640_1040_1040.png,0,0,0,0,0,0,0,1,1
7a0713bd-a1ee-44d4-a_30_960_640_1360_1040.png,0,0,0,0,0,0,0,0,3
7a0713bd-a1ee-44d4-a_30_1280_640_1680_1040.png,0,0,0,0,0,0,0,1,4
7a0713bd-a1ee-44d4-a_30_1600_640_2000_1040.png,0,0,0,0,0,0,0,0,2
7a0713bd-a1ee-44d4-a_30_1648_640_2048_1040.png,0,0,0,0,0,0,0,0,1
7a0713bd-a1ee-44d4-a_30_0_960_400_1360.png,4,4,4,4,4,4,4,4,4
7a0713bd-a1ee-44d4-a_30_320_960_720_1360.png,3,3,3,3,3,3,3,3,3
7a0713bd-a1ee-44d4-a_30_640_960_1040_1360.png,0,0,0,0,0,0,0,0,10
7a0713bd-a1ee-44d4-a_30_960_960_1360_1360.png,0,0,0,0,0,0,0,0,14
7a0713bd-a1ee-44d4-a_30_1280_960_1680_1360.png,0,0,0,0,0,0,0,1,16
7a0713bd-a1ee-44d4-a_30_1600_960_2000_1360.png,0,0,0,0,0,0,0,0,6
7a0713bd-a1ee-44d4-a_30_1648_960_2048_1360.png,0,0,0,0,0,0,0,0,4
7a0713bd-a1ee-44d4-a_30_0_1280_400_1680.png,11,11,10,9,10,10,8,7,9
7a0713bd-a1ee-44d4-a_30_320_1280_720_1680.png,4,5,4,4,4,5,4,5,5
7a0713bd-a1ee-44d4-a_30_640_1280_1040_1680.png,2,3,2,2,2,3,2,3,5
7a0713bd-a1ee-44d4-a_30_960_1280_1360_1680.png,1,0,0,0,0,0,0,0,5
7a0713bd-a1ee-44d4-a_30_1280_1280_1680_1680.png,0,0,0,0,0,0,0,0,2
7a0713bd-a1ee-44d4-a_30_1600_1280_2000_1680.png,0,0,0,0,0,0,0,2,9
7a0713bd-a1ee-44d4-a_30_1648_1280_2048_1680.png,0,0,0,0,0,0,0,1,10
7a0713bd-a1ee-44d4-a_30_0_1600_400_2000.png,11,10,12,8,9,10,9,6,19
7a0713bd-a1ee-44d4-a_30_320_1600_720_2000.png,3,3,3,3,3,3,3,3,4
7a0713bd-a1ee-44d4-a_30_640_1600_1040_2000.png,0,0,0,0,0,0,0,0,8
7a0713bd-a1ee-44d4-a_30_960_1600_1360_2000.png,2,2,2,0,3,2,3,2,10
7a0713bd-a1ee-44d4-a_30_1280_1600_1680_2000.png,0,0,0,0,0,0,0,0,7
7a0713bd-a1ee-44d4-a_30_1600_1600_2000_2000.png,3,3,3,3,4,3,3,4,8
7a0713bd-a1ee-44d4-a_30_1648_1600_2048_2000.png,4,4,4,4,4,4,4,6,7
7a0713bd-a1ee-44d4-a_30_0_1648_400_2048.png,7,8,9,6,8,8,7,6,9
7a0713bd-a1ee-44d4-a_30_320_1648_720_2048.png,2,2,2,2,2,2,2,2,3
7a0713bd-a1ee-44d4-a_30_640_1648_1040_2048.png,0,0,0,0,0,0,0,0,8
7a0713bd-a1ee-44d4-a_30_960_1648_1360_2048.png,2,3,3,3,2,2,3,2,15
7a0713bd-a1ee-44d4-a_30_1280_1648_1680_2048.png,0,0,0,0,0,0,0,0,10
7a0713bd-a1ee-44d4-a_30_1600_1648_2000_2048.png,3,3,3,4,4,3,3,4,8
7a0713bd-a1ee-44d4-a_30_1648_1648_2048_2048.png,4,4,4,4,4,4,4,4,8
7c591d6d-26bc-4ae2-b_31_0_0_400_400.png,0,0,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_320_0_720_400.png,0,0,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_640_0_1040_400.png,0,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_960_0_1360_400.png,0,0,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_1280_0_1680_400.png,0,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_1600_0_2000_400.png,0,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_1648_0_2048_400.png,0,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_0_320_400_720.png,1,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_320_320_720_720.png,4,4,4,4,4,5,4,3,4
7c591d6d-26bc-4ae2-b_31_640_320_1040_720.png,4,4,4,4,4,4,4,4,7
7c591d6d-26bc-4ae2-b_31_960_320_1360_720.png,2,2,2,2,2,2,2,2,6
7c591d6d-26bc-4ae2-b_31_1280_320_1680_720.png,0,0,0,0,0,0,0,1,2
7c591d6d-26bc-4ae2-b_31_1600_320_2000_720.png,2,2,2,2,3,2,2,2,4
7c591d6d-26bc-4ae2-b_31_1648_320_2048_720.png,2,2,2,2,3,2,2,2,4
7c591d6d-26bc-4ae2-b_31_0_640_400_1040.png,8,8,8,8,8,8,8,8,10
7c591d6d-26bc-4ae2-b_31_320_640_720_1040.png,16,16,15,15,15,16,15,19,18
7c591d6d-26bc-4ae2-b_31_640_640_1040_1040.png,7,8,8,6,8,8,6,7,8
7c591d6d-26bc-4ae2-b_31_960_640_1360_1040.png,5,4,4,4,3,5,4,3,5
7c591d6d-26bc-4ae2-b_31_1280_640_1680_1040.png,3,2,3,3,3,2,3,1,3
7c591d6d-26bc-4ae2-b_31_1600_640_2000_1040.png,11,10,10,10,10,10,10,12,13
7c591d6d-26bc-4ae2-b_31_1648_640_2048_1040.png,14,13,13,13,13,13,13,15,17
7c591d6d-26bc-4ae2-b_31_0_960_400_1360.png,1,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_320_960_720_1360.png,3,3,3,3,3,3,3,3,3
7c591d6d-26bc-4ae2-b_31_640_960_1040_1360.png,2,2,2,2,2,2,2,0,2
7c591d6d-26bc-4ae2-b_31_960_960_1360_1360.png,6,8,7,5,6,6,4,5,8
7c591d6d-26bc-4ae2-b_31_1280_960_1680_1360.png,2,3,3,3,3,3,3,1,3
7c591d6d-26bc-4ae2-b_31_1600_960_2000_1360.png,0,0,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_1648_960_2048_1360.png,1,0,0,0,0,0,0,2,1
7c591d6d-26bc-4ae2-b_31_0_1280_400_1680.png,0,0,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_320_1280_720_1680.png,0,0,0,0,0,0,0,0,2
7c591d6d-26bc-4ae2-b_31_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,2
7c591d6d-26bc-4ae2-b_31_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,2
7c591d6d-26bc-4ae2-b_31_1280_1280_1680_1680.png,0,0,0,0,0,0,0,1,6
7c591d6d-26bc-4ae2-b_31_1600_1280_2000_1680.png,0,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_1648_1280_2048_1680.png,0,0,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_0_1600_400_2000.png,0,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_320_1600_720_2000.png,0,0,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_640_1600_1040_2000.png,1,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_960_1600_1360_2000.png,8,8,9,8,8,10,9,7,11
7c591d6d-26bc-4ae2-b_31_1280_1600_1680_2000.png,3,3,3,3,3,3,3,3,7
7c591d6d-26bc-4ae2-b_31_1600_1600_2000_2000.png,0,0,0,0,0,0,0,0,4
7c591d6d-26bc-4ae2-b_31_1648_1600_2048_2000.png,0,0,0,0,0,0,0,0,2
7c591d6d-26bc-4ae2-b_31_0_1648_400_2048.png,0,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_320_1648_720_2048.png,0,0,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_640_1648_1040_2048.png,1,0,0,0,0,0,0,0,1
7c591d6d-26bc-4ae2-b_31_960_1648_1360_2048.png,10,10,11,10,11,11,10,9,12
7c591d6d-26bc-4ae2-b_31_1280_1648_1680_2048.png,4,4,4,4,4,4,4,4,7
7c591d6d-26bc-4ae2-b_31_1600_1648_2000_2048.png,0,0,0,0,0,0,0,0,2
7c591d6d-26bc-4ae2-b_31_1648_1648_2048_2048.png,0,0,0,0,0,0,0,0,1
7d205a89-c26b-454e-a_32_0_0_400_400.png,0,0,0,0,0,0,0,0,2
7d205a89-c26b-454e-a_32_320_0_720_400.png,0,0,0,0,0,0,0,0,2
7d205a89-c26b-454e-a_32_640_0_1040_400.png,0,0,0,0,0,0,0,0,0
7d205a89-c26b-454e-a_32_960_0_1360_400.png,1,2,2,2,2,2,2,1,2
7d205a89-c26b-454e-a_32_1280_0_1680_400.png,0,0,0,0,0,0,0,0,0
7d205a89-c26b-454e-a_32_1600_0_2000_400.png,0,0,0,0,0,0,0,0,0
7d205a89-c26b-454e-a_32_1648_0_2048_400.png,0,0,0,0,0,0,0,0,1
7d205a89-c26b-454e-a_32_0_320_400_720.png,0,0,0,0,0,0,0,0,3
7d205a89-c26b-454e-a_32_320_320_720_720.png,0,0,0,0,0,0,0,0,1
7d205a89-c26b-454e-a_32_640_320_1040_720.png,0,0,0,0,0,0,0,0,0
7d205a89-c26b-454e-a_32_960_320_1360_720.png,0,0,0,0,0,0,0,0,7
7d205a89-c26b-454e-a_32_1280_320_1680_720.png,0,0,0,0,0,0,0,0,1
7d205a89-c26b-454e-a_32_1600_320_2000_720.png,0,0,0,0,0,0,0,0,1
7d205a89-c26b-454e-a_32_1648_320_2048_720.png,0,0,0,0,0,0,0,0,1
7d205a89-c26b-454e-a_32_0_640_400_1040.png,0,0,0,0,0,0,0,0,1
7d205a89-c26b-454e-a_32_320_640_720_1040.png,0,0,0,0,0,0,0,0,0
7d205a89-c26b-454e-a_32_640_640_1040_1040.png,0,0,0,0,0,0,0,0,2
7d205a89-c26b-454e-a_32_960_640_1360_1040.png,0,0,0,0,0,0,0,0,3
7d205a89-c26b-454e-a_32_1280_640_1680_1040.png,0,0,0,0,0,0,0,0,0
7d205a89-c26b-454e-a_32_1600_640_2000_1040.png,0,0,0,0,0,0,0,0,0
7d205a89-c26b-454e-a_32_1648_640_2048_1040.png,0,0,0,0,0,0,0,0,0
7d205a89-c26b-454e-a_32_0_960_400_1360.png,7,6,6,6,7,6,5,6,6
7d205a89-c26b-454e-a_32_320_960_720_1360.png,4,5,5,4,5,5,4,3,4
7d205a89-c26b-454e-a_32_640_960_1040_1360.png,5,6,6,5,6,6,5,6,5
7d205a89-c26b-454e-a_32_960_960_1360_1360.png,3,4,4,4,4,4,4,7,5
7d205a89-c26b-454e-a_32_1280_960_1680_1360.png,4,4,4,4,4,4,4,8,5
7d205a89-c26b-454e-a_32_1600_960_2000_1360.png,0,0,0,0,0,0,0,1,1
7d205a89-c26b-454e-a_32_1648_960_2048_1360.png,1,0,0,0,0,0,0,1,1
7d205a89-c26b-454e-a_32_0_1280_400_1680.png,31,42,38,32,42,37,28,35,55
7d205a89-c26b-454e-a_32_320_1280_720_1680.png,17,17,16,16,17,16,16,16,17
7d205a89-c26b-454e-a_32_640_1280_1040_1680.png,10,11,10,9,11,10,10,12,12
7d205a89-c26b-454e-a_32_960_1280_1360_1680.png,9,8,7,7,8,8,7,12,13
7d205a89-c26b-454e-a_32_1280_1280_1680_1680.png,6,6,6,6,6,6,6,10,8
7d205a89-c26b-454e-a_32_1600_1280_2000_1680.png,8,9,8,8,8,9,8,10,15
7d205a89-c26b-454e-a_32_1648_1280_2048_1680.png,12,11,11,10,11,11,10,10,16
7d205a89-c26b-454e-a_32_0_1600_400_2000.png,15,16,15,15,16,15,14,13,23
7d205a89-c26b-454e-a_32_320_1600_720_2000.png,3,3,3,3,3,3,3,2,3
7d205a89-c26b-454e-a_32_640_1600_1040_2000.png,4,3,4,2,3,3,2,2,5
7d205a89-c26b-454e-a_32_960_1600_1360_2000.png,9,10,12,9,9,10,9,11,12
7d205a89-c26b-454e-a_32_1280_1600_1680_2000.png,8,8,8,8,9,8,8,6,8
7d205a89-c26b-454e-a_32_1600_1600_2000_2000.png,12,15,13,12,14,16,12,9,17
7d205a89-c26b-454e-a_32_1648_1600_2048_2000.png,11,13,11,11,12,13,11,11,20
7d205a89-c26b-454e-a_32_0_1648_400_2048.png,10,11,12,10,12,12,10,7,16
7d205a89-c26b-454e-a_32_320_1648_720_2048.png,2,2,2,2,2,2,2,2,3
7d205a89-c26b-454e-a_32_640_1648_1040_2048.png,4,3,4,2,3,3,2,2,6
7d205a89-c26b-454e-a_32_960_1648_1360_2048.png,7,8,10,7,7,8,8,7,8
7d205a89-c26b-454e-a_32_1280_1648_1680_2048.png,7,7,7,7,7,7,7,4,6
7d205a89-c26b-454e-a_32_1600_1648_2000_2048.png,11,12,11,10,9,13,10,9,16
7d205a89-c26b-454e-a_32_1648_1648_2048_2048.png,10,11,10,9,10,13,9,9,18
7dd87c79-4e6f-408a-8_33_0_0_400_400.png,5,5,5,5,5,5,5,3,3
7dd87c79-4e6f-408a-8_33_320_0_720_400.png,3,3,3,3,3,3,3,2,2
7dd87c79-4e6f-408a-8_33_640_0_1040_400.png,1,0,0,3,3,4,3,0,0
7dd87c79-4e6f-408a-8_33_960_0_1360_400.png,16,21,22,18,19,21,16,10,17
7dd87c79-4e6f-408a-8_33_1280_0_1680_400.png,24,26,28,23,26,28,21,12,29
7dd87c79-4e6f-408a-8_33_1600_0_2000_400.png,18,19,19,18,20,20,16,6,4
7dd87c79-4e6f-408a-8_33_1648_0_2048_400.png,14,15,15,14,14,14,13,7,9
7dd87c79-4e6f-408a-8_33_0_320_400_720.png,17,20,20,19,19,20,18,20,24
7dd87c79-4e6f-408a-8_33_320_320_720_720.png,24,25,22,23,25,23,20,18,39
7dd87c79-4e6f-408a-8_33_640_320_1040_720.png,24,25,23,20,24,22,17,11,33
7dd87c79-4e6f-408a-8_33_960_320_1360_720.png,38,40,40,29,39,40,26,20,51
7dd87c79-4e6f-408a-8_33_1280_320_1680_720.png,26,27,27,25,27,28,21,16,43
7dd87c79-4e6f-408a-8_33_1600_320_2000_720.png,30,33,33,26,35,32,27,20,44
7dd87c79-4e6f-408a-8_33_1648_320_2048_720.png,30,29,32,26,30,31,25,20,45
7dd87c79-4e6f-408a-8_33_0_640_400_1040.png,12,12,12,12,12,12,12,10,9
7dd87c79-4e6f-408a-8_33_320_640_720_1040.png,25,25,25,21,23,24,21,22,19
7dd87c79-4e6f-408a-8_33_640_640_1040_1040.png,29,31,28,26,30,30,23,21,34
7dd87c79-4e6f-408a-8_33_960_640_1360_1040.png,37,36,37,31,37,37,30,28,68
7dd87c79-4e6f-408a-8_33_1280_640_1680_1040.png,31,35,34,29,37,36,27,29,61
7dd87c79-4e6f-408a-8_33_1600_640_2000_1040.png,33,36,38,26,34,35,25,25,56
7dd87c79-4e6f-408a-8_33_1648_640_2048_1040.png,35,39,38,27,39,37,26,26,59
7dd87c79-4e6f-408a-8_33_0_960_400_1360.png,4,5,5,4,4,5,4,3,4
7dd87c79-4e6f-408a-8_33_320_960_720_1360.png,23,20,22,21,20,21,20,16,15
7dd87c79-4e6f-408a-8_33_640_960_1040_1360.png,37,44,44,35,42,44,32,28,45
7dd87c79-4e6f-408a-8_33_960_960_1360_1360.png,35,36,36,31,38,37,29,34,41
7dd87c79-4e6f-408a-8_33_1280_960_1680_1360.png,14,17,18,14,18,18,15,11,18
7dd87c79-4e6f-408a-8_33_1600_960_2000_1360.png,22,23,23,22,22,22,19,17,22
7dd87c79-4e6f-408a-8_33_1648_960_2048_1360.png,23,24,24,23,23,24,19,16,22
7dd87c79-4e6f-408a-8_33_0_1280_400_1680.png,12,12,12,12,12,12,12,12,14
7dd87c79-4e6f-408a-8_33_320_1280_720_1680.png,35,36,34,31,34,32,30,23,25
7dd87c79-4e6f-408a-8_33_640_1280_1040_1680.png,38,43,40,33,40,40,32,24,33
7dd87c79-4e6f-408a-8_33_960_1280_1360_1680.png,21,22,21,19,21,21,19,19,22
7dd87c79-4e6f-408a-8_33_1280_1280_1680_1680.png,8,9,9,9,9,9,9,8,11
7dd87c79-4e6f-408a-8_33_1600_1280_2000_1680.png,15,18,17,16,16,18,17,14,16
7dd87c79-4e6f-408a-8_33_1648_1280_2048_1680.png,16,18,18,18,17,18,18,14,19
7dd87c79-4e6f-408a-8_33_0_1600_400_2000.png,13,16,15,15,15,15,15,13,13
7dd87c79-4e6f-408a-8_33_320_1600_720_2000.png,21,21,20,19,21,20,18,15,22
7dd87c79-4e6f-408a-8_33_640_1600_1040_2000.png,22,23,22,20,23,24,20,16,27
7dd87c79-4e6f-408a-8_33_960_1600_1360_2000.png,14,13,13,13,13,14,12,9,17
7dd87c79-4e6f-408a-8_33_1280_1600_1680_2000.png,10,8,8,8,8,8,7,7,9
7dd87c79-4e6f-408a-8_33_1600_1600_2000_2000.png,10,10,11,11,11,11,10,5,12
7dd87c79-4e6f-408a-8_33_1648_1600_2048_2000.png,10,12,13,10,11,11,10,7,12
7dd87c79-4e6f-408a-8_33_0_1648_400_2048.png,12,14,14,14,14,14,13,10,16
7dd87c79-4e6f-408a-8_33_320_1648_720_2048.png,19,21,20,19,20,19,17,15,22
7dd87c79-4e6f-408a-8_33_640_1648_1040_2048.png,19,20,18,17,20,20,18,14,18
7dd87c79-4e6f-408a-8_33_960_1648_1360_2048.png,11,10,10,10,11,10,10,6,13
7dd87c79-4e6f-408a-8_33_1280_1648_1680_2048.png,9,7,7,7,7,7,6,6,8
7dd87c79-4e6f-408a-8_33_1600_1648_2000_2048.png,9,9,10,10,10,10,9,5,11
7dd87c79-4e6f-408a-8_33_1648_1648_2048_2048.png,9,10,12,10,10,10,9,6,11
ba03f147-977b-4925-a_34_0_0_400_400.png,5,10,9,8,9,9,9,5,12
ba03f147-977b-4925-a_34_320_0_720_400.png,1,2,2,2,2,2,2,1,3
ba03f147-977b-4925-a_34_640_0_1040_400.png,1,0,0,0,0,0,0,1,3
ba03f147-977b-4925-a_34_960_0_1360_400.png,2,3,3,3,3,3,3,1,11
ba03f147-977b-4925-a_34_1280_0_1680_400.png,1,2,2,2,2,2,2,2,16
ba03f147-977b-4925-a_34_1600_0_2000_400.png,4,4,4,4,4,4,4,4,12
ba03f147-977b-4925-a_34_1648_0_2048_400.png,4,4,4,4,4,4,4,4,12
ba03f147-977b-4925-a_34_0_320_400_720.png,10,10,10,10,10,10,10,12,15
ba03f147-977b-4925-a_34_320_320_720_720.png,4,6,5,5,6,6,5,5,6
ba03f147-977b-4925-a_34_640_320_1040_720.png,5,5,5,5,5,5,5,6,11
ba03f147-977b-4925-a_34_960_320_1360_720.png,10,10,10,10,10,10,10,14,16
ba03f147-977b-4925-a_34_1280_320_1680_720.png,9,10,10,9,10,10,9,12,14
ba03f147-977b-4925-a_34_1600_320_2000_720.png,9,11,10,10,11,11,10,11,12
ba03f147-977b-4925-a_34_1648_320_2048_720.png,10,12,11,12,12,12,11,12,13
ba03f147-977b-4925-a_34_0_640_400_1040.png,10,10,10,10,10,10,10,16,12
ba03f147-977b-4925-a_34_320_640_720_1040.png,10,10,10,10,12,11,10,16,15
ba03f147-977b-4925-a_34_640_640_1040_1040.png,4,4,4,4,4,4,4,4,5
ba03f147-977b-4925-a_34_960_640_1360_1040.png,11,12,11,12,12,11,12,16,12
ba03f147-977b-4925-a_34_1280_640_1680_1040.png,15,15,15,15,15,15,15,21,20
ba03f147-977b-4925-a_34_1600_640_2000_1040.png,19,21,23,19,22,24,18,34,26
ba03f147-977b-4925-a_34_1648_640_2048_1040.png,21,25,25,21,26,26,20,37,29
ba03f147-977b-4925-a_34_0_960_400_1360.png,13,16,15,12,15,15,14,23,20
ba03f147-977b-4925-a_34_320_960_720_1360.png,13,14,14,14,16,14,13,20,18
ba03f147-977b-4925-a_34_640_960_1040_1360.png,4,5,5,5,5,6,5,5,6
ba03f147-977b-4925-a_34_960_960_1360_1360.png,10,11,11,11,11,11,11,14,13
ba03f147-977b-4925-a_34_1280_960_1680_1360.png,14,15,15,15,16,16,15,20,17
ba03f147-977b-4925-a_34_1600_960_2000_1360.png,15,16,15,15,15,15,15,25,19
ba03f147-977b-4925-a_34_1648_960_2048_1360.png,17,18,17,17,18,17,17,27,21
ba03f147-977b-4925-a_34_0_1280_400_1680.png,15,16,15,15,15,16,15,25,27
ba03f147-977b-4925-a_34_320_1280_720_1680.png,10,10,10,10,10,10,10,11,11
ba03f147-977b-4925-a_34_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,3
ba03f147-977b-4925-a_34_960_1280_1360_1680.png,3,3,3,3,3,3,3,6,6
ba03f147-977b-4925-a_34_1280_1280_1680_1680.png,8,9,9,9,8,9,8,13,11
ba03f147-977b-4925-a_34_1600_1280_2000_1680.png,9,11,12,11,12,12,10,19,17
ba03f147-977b-4925-a_34_1648_1280_2048_1680.png,11,12,14,12,14,14,11,22,21
ba03f147-977b-4925-a_34_0_1600_400_2000.png,7,9,9,9,10,10,8,12,28
ba03f147-977b-4925-a_34_320_1600_720_2000.png,2,3,3,3,3,3,3,2,12
ba03f147-977b-4925-a_34_640_1600_1040_2000.png,1,2,2,2,2,2,2,1,6
ba03f147-977b-4925-a_34_960_1600_1360_2000.png,4,6,5,6,6,6,6,7,15
ba03f147-977b-4925-a_34_1280_1600_1680_2000.png,4,4,4,4,5,4,4,6,9
